id_venta,fecha,id_local,id_producto,cantidad,importe,canal,medio_pago
182312,2025-09-25,39,1338,6,48.12,Presencial,Efectivo
42246,2026-06-17,92,1364,3,92.95,Presencial,Tarjeta
164328,2025-10-22,112,1455,5,24.54,Presencial,Efectivo
85449,2025-10-09,72,1305,1,18.74,Web,Tarjeta
48428,2026-04-25,66,1359,3,22.61,Presencial,Efectivo
149017,2025-12-29,63,1330,2,92.56,Delivery,Tarjeta
86775,2026-05-18,31,1798,2,15.87,Delivery,Efectivo
39501,2026-06-19,102,1720,2,92.00,Web,Efectivo
117328,2025-10-08,88,1549,4,33.55,Presencial,Tarjeta
111907,2025-11-01,39,1489,2,149.75,Presencial,Billetera
65968,2026-03-12,62,1658,2,21.12,Presencial,Billetera
120055,2025-12-14,58,1495,3,155.47,Presencial,Efectivo
97402,2026-06-19,27,1070,4,45.32,Presencial,Efectivo
146060,2026-04-17,115,1263,3,164.15,Presencial,Tarjeta
83502,2026-05-06,84,1387,5,210.64,Presencial,Tarjeta
94297,2026-03-12,109,1211,6,109.16,WEB,Tarjeta
141506,2026-07-27,49,1171,2,37.80,Web,Efectivo
166434,2026-03-29,32,1197,4,418.10,Presencial,Efectivo
82721,2026-03-25,6,1288,4,166.66,Presencial,Tarjeta
82417,2026-03-08,118,1122,3,67.67,Presencial,Billetera
151689,2026-05-11,34,1519,4,334.25,Presencial,Billetera
180267,2025-09-16,17,1476,3,45.38, Presencial ,Billetera
93926,2026-05-24,3,1194,1,10.52,Presencial,Efectivo
169471,2026-01-06,17,1396,1,8.64,Presencial,Efectivo
151153,2025-10-26,107,1476,5,74.34,Presencial,Tarjeta
177699,2026-08-10,5,1258,2,21.84,Presencial,Efectivo
22629,2026-04-05,17,1289,6,50.02,Delivery,Billetera
179570,2026-05-31,58,1095,6,100.78,Presencial,Tarjeta
81596,2025-10-23,64,1648,5,124.88,Presencial,Efectivo
155496,2025-11-09,31,1525,3,77.10, Presencial ,Efectivo
187698,2025-11-10,58,1315,3,149.46,Delivery,Efectivo
119589,2025-09-13,79,1130,7,165.35,Presencial,Efectivo
199541,2026-04-14,102,1779,1,10.03,Presencial,Billetera
182157,2025-12-18,68,1258,1,10.01,Presencial,Tarjeta
88588,2026-05-17,70,1645,1,36.29,Presencial,Tarjeta
182777,2025-12-08,16,1512,6,180.32,Presencial,Tarjeta
144069,2026-08-14,53,1031,6,403.10,Presencial,Tarjeta
110040,2026-06-01,36,1160,2,25.89,Delivery,Billetera
81473,2026-01-09,28,1608,2,196.45,Presencial,Tarjeta
46323,2026-07-06,81,1304,5,134.35,Presencial,Tarjeta
55745,2026-02-16,49,1389,4,42.24,Web,Tarjeta
6952,2026-07-15,63,1599,5,65.13,Delivery,Tarjeta
23745,2026-02-23,30,1636,5,370.75,Presencial,Efectivo
123124,2026-04-25,120,1360,3,44.49,Presencial,Efectivo
148788,2025-09-13,6,1226,4,31.90,Presencial,Efectivo
23217,2026-02-12,24,1756,1,15.07,Web,Efectivo
20428,2025-09-08,35,1642,6,73.97,Presencial,Tarjeta
139507,2025-11-02,21,1614,4,24.02,Delivery,Billetera
167540,2026-02-18,39,1263,3,157.85,Web,Efectivo
193027,2025-11-27,19,1344,1,25.29,Delivery,Tarjeta
156830,2026-04-10,64,1592,-2,-81.42,Presencial,Billetera
162971,2026-03-01,61,1357,6,126.47,Delivery,Efectivo
147383,2026-03-03,66,1735,1,10.37,Presencial,Billetera
83060,2025-09-08,94,1064,5,102.61,Delivery,Efectivo
198693,2026-07-30,68,1572,1,13.10,Presencial,Efectivo
180301,2026-02-24,15,1448,1,9.40,Presencial,Efectivo
153996,2026-05-25,6,1543,6,167.03,Presencial,Tarjeta
186035,2026-08-31,16,1775,1,67.93,Presencial,Billetera
7401,2025-11-17,82,1736,4,208.00,Presencial,Efectivo
22527,2025-12-04,96,1203,6,92.86,Presencial,Tarjeta
86155,2026-05-15,64,1777,5,456.55,Presencial,Tarjeta
78663,2025-10-23,103,1774,5,55.00,Presencial,Efectivo
21736,2026-07-11,101,1043,5,150.54,Presencial,Tarjeta
122089,2026-07-27,73,1654,6,80.28,Presencial,Tarjeta
169904,2026-07-15,9,1797,1,63.32,Presencial,Tarjeta
152379,2025-09-14,73,1683,7,209.79,Presencial,Tarjeta
163779,2026-05-25,67,1004,2,20.81,Presencial,Efectivo
137344,2025-10-09,7,1467,2,141.61,Presencial,Billetera
107778,2026-03-02,42,1638,1,11.86, Presencial ,Efectivo
134499,2026-07-20,67,1724,2,,Presencial,Tarjeta
24272,2026-07-21,74,1160,6,80.53,Presencial,Tarjeta
42476,2026-07-15,10,1442,5,38.64,Presencial,Tarjeta
65983,2026-02-15,60,1202,5,514.93,Presencial,Tarjeta
26397,2026-05-28,12,1705,6,97.53,Presencial,Efectivo
108696,2026-04-22,20,1211,4,,Delivery,Efectivo
56046,2026-02-02,43,1596,5,151.87,Presencial,Efectivo
4210,2026-07-12,83,1796,5,60.95,Presencial,Efectivo
155556,2026-03-23,104,1694,2,39.90,Presencial,Efectivo
64317,2026-07-31,63,1071,1,8.26,Presencial,Tarjeta
6368,2026-04-14,85,1571,1,23.46,Presencial,Billetera
182899,2026-04-02,8,1069,3,58.46,Presencial,Billetera
31847,2026-05-09,115,1489,1,78.78,Presencial,Billetera
49578,2026-03-16,120,1358,6,144.11,Presencial,Tarjeta
72493,2025-11-22,102,1327,5,85.09,Presencial,Efectivo
98084,2026-01-18,11,1396,5,44.64,Presencial,Tarjeta
7161,2026-05-27,39,1642,2,26.54,Presencial,Tarjeta
176325,2026-08-16,95,1268,5,45.44,Presencial,Tarjeta
16759,2026-04-26,4,1093,6,108.73,Web,Tarjeta
197578,2025-12-04,24,1285,4,88.89,Presencial,Billetera
89053,2026-04-24,78,1561,6,234.15,Web,Efectivo
150576,2026-03-20,10,1380,1,98.10,Presencial,Efectivo
23962,2026-06-14,9,1710,3,154.67,Presencial,Efectivo
77424,2026-04-25,80,1385,6,178.53,Delivery,Billetera
146631,2026-01-11,69,1010,3,50.93,Presencial,Tarjeta
39337,2025-12-31,23,1526,2,18.10,Web,Efectivo
53587,2026-07-10,86,1305,2,40.74,Presencial,Efectivo
62374,2026-01-16,87,1139,3,51.80,Delivery,Tarjeta
88445,2026-05-29,50,1083,1,21.55,Presencial,Billetera
35954,2025-12-02,50,1750,2,139.35,Delivery,Efectivo
163252,2025-10-18,120,1671,1,15.94,Web,Tarjeta
148230,2026-06-08,7,1517,3,262.97,Delivery,Tarjeta
85187,2025-09-24,103,1317,2,131.79,Web,Efectivo
51122,2026-03-08,64,1738,2,63.79,Presencial,Efectivo
147922,2025-11-11,16,1309,2,30.76,Presencial,Tarjeta
159832,2025-11-29,97,1162,6,303.88,Delivery,Efectivo
127750,2026-08-18,108,1052,5,154.88,Presencial,Billetera
135381,2026-06-13,38,1672,4,117.69,Presencial,Efectivo
124542,2026-01-25,44,1352,4,141.69,Presencial,Efectivo
165573,2025-10-29,72,1157,6,224.97,Presencial,Tarjeta
139445,2026-05-23,101,1362,4,50.81,Presencial,Billetera
121819,2026-02-09,54,1676,3,91.92,Presencial,Efectivo
101966,2025-10-30,24,1019,3,52.81,Presencial,Efectivo
83998,2025-11-30,6,1190,6,171.71,Web,Tarjeta
40277,2026-01-16,81,1215,1,24.97,Presencial,Tarjeta
190454,2026-04-24,41,1438,6,108.03,Presencial,Efectivo
133645,2025-10-05,18,1560,5,349.18,Delivery,Tarjeta
23168,2026-04-10,57,1050,6,,Presencial,Billetera
21656,2025-12-30,61,1672,1,27.72,Presencial,Tarjeta
120991,2026-02-09,58,1268,4,34.13,Presencial,Efectivo
186754,2026-03-29,25,1227,6,154.45,Presencial,Billetera
14532,2026-01-20,35,1599,1,12.70,Presencial,Tarjeta
82948,2025-11-03,85,1499,5,108.65,Presencial,Billetera
100141,2026-03-19,55,1536,5,197.30,Presencial,Tarjeta
124123,2025-09-01,64,1398,1,32.95,Presencial,Efectivo
126339,2026-05-17,66,1174,1,21.90,Presencial,Tarjeta
150945,2025-12-03,78,1745,3,33.96,Presencial,Billetera
195500,2026-01-04,13,1120,3,111.09,Presencial,Efectivo
91754,2026-01-01,105,1545,6,179.14,Presencial,Tarjeta
168246,2025-11-10,44,1290,2,62.55,Presencial,Tarjeta
133875,2025-11-19,78,1426,6,73.66,Presencial,Efectivo
138716,2026-04-12,68,1095,5,79.04,Presencial,Tarjeta
55896,2026-07-10,95,1355,2,33.75,Presencial,Efectivo
4675,2026-05-10,65,1778,5,60.19,Delivery,Tarjeta
159306,2026-04-12,50,1206,5,63.34,Presencial,Tarjeta
146018,2026-04-15,16,1331,4,25.88,Presencial,Tarjeta
51942,2025-11-10,78,1015,5,82.57,Presencial,Efectivo
75837,2026-07-07,77,1184,5,71.10,Presencial,Tarjeta
14516,2026-02-26,101,1641,6,135.29,Delivery,Tarjeta
157429,2026-07-05,1,1453,6,242.24,Web,Efectivo
13457,2026-04-24,62,1430,4,48.17,Presencial,Efectivo
109477,2026-06-08,119,1231,4,174.67,Delivery,Efectivo
176940,2025-11-16,68,1610,5,79.36,Presencial,Tarjeta
30905,2026-03-04,57,1163,5,124.60,Presencial,Efectivo
115150,2026-07-25,17,1208,1,23.87,Presencial,Tarjeta
20026,2025-12-20,54,1712,3,8.13,Delivery,Efectivo
135016,2026-03-31,73,1218,3,14.60,Presencial,Tarjeta
128995,2026-08-28,97,1765,3,110.58,Presencial,Efectivo
90640,2026-07-05,58,1296,6,101.81,Presencial,Efectivo
159494,2025-12-11,82,1264,4,50.75,Delivery,Billetera
73474,2025-11-23,102,1079,5,56.74,PRESENCIAL,Billetera
38880,2025-09-11,26,1258,6,65.46,Delivery,Efectivo
180850,2026-04-17,36,1122,4,87.54,Web,Efectivo
73760,2026-06-16,4,1443,1,62.89,Delivery,Efectivo
120098,2026-05-26,14,1295,5,203.62,Presencial,Efectivo
90821,2026-08-27,30,1731,8,260.82,DELIVERY,Efectivo
149670,2025-09-08,112,1624,1,85.81,Presencial,Tarjeta
24641,2025-10-20,103,1283,5,95.84,Web,Billetera
35465,2026-01-11,81,1502,5,65.16, Presencial ,Efectivo
65523,2026-05-28,26,1762,-2,-20.22,Presencial,Efectivo
9283,2026-02-01,116,1494,6,204.48,Presencial,Tarjeta
107069,2026-08-07,9,1264,8,95.69,Presencial,Efectivo
151266,2026-04-15,65,1033,5,56.90,DELIVERY,Tarjeta
188994,2025-10-13,19,1618,3,41.26,Presencial,Efectivo
153617,2026-05-27,27,1160,6,77.24,Presencial,Efectivo
155961,2025-12-20,120,1783,2,50.05,Delivery,Tarjeta
138329,2025-10-03,116,1040,4,144.74,Delivery,Tarjeta
5250,2026-08-17,89,1214,5,112.93,Presencial,Tarjeta
118868,2026-08-10,63,1482,4,363.99,Presencial,Efectivo
58236,2026-08-24,98,1681,8,107.78,Web,Billetera
139605,2025-12-09,46,1178,2,114.05,PRESENCIAL,Tarjeta
109882,2026-06-30,33,1274,3,195.45,Web,Tarjeta
100324,2025-10-15,65,1159,5,100.97,Presencial,Efectivo
182743,2026-07-12,55,1328,1,69.22,Delivery,Tarjeta
152785,2026-05-12,36,1463,2,151.02,Presencial,Efectivo
164266,2026-04-30,39,1617,2,19.11,presencial,Efectivo
67804,2026-04-24,71,1416,1,11.76,Web,Efectivo
171359,2026-06-19,77,1648,-10,-256.42,Presencial,Tarjeta
126736,2025-11-27,37,1223,6,75.19,Presencial,Efectivo
3903,2026-05-10,60,1326,4,49.53,Presencial,Efectivo
11541,2026-04-30,107,1704,5,172.30,Presencial,Efectivo
42599,2025-12-15,3,1589,6,330.70,Presencial,Efectivo
97219,2026-01-13,66,1096,3,83.76,Presencial,Efectivo
21998,2026-05-28,16,1031,3,189.94,Presencial,Tarjeta
38596,2026-07-03,85,1417,3,59.68,Web,Billetera
57051,2026-04-06,99,1190,5,133.95,Presencial,Tarjeta
137447,2026-03-14,62,1059,2,100.11,Delivery,Billetera
18763,2025-09-09,95,1728,3,105.26,Presencial,Efectivo
106331,2025-09-17,23,1025,3,29.99,Presencial,Tarjeta
127915,2025-09-23,50,1349,5,153.63,Presencial,Tarjeta
30600,2026-08-10,54,1325,6,97.03,Presencial,Tarjeta
130254,2026-05-07,65,1231,4,166.16,Presencial,Tarjeta
184047,2026-08-22,41,1294,6,221.83,Presencial,Billetera
39151,2026-05-14,33,1001,1,26.61,Presencial,Billetera
26988,2026-02-23,98,1337,6,,Presencial,Efectivo
130932,2026-08-22,30,1134,3,165.98,Delivery,Tarjeta
23189,2025-09-09,16,1662,6,98.28,Presencial,Efectivo
147769,2026-04-20,117,1756,3,48.61,Delivery,Tarjeta
158173,2026-07-25,95,1744,2,18.10,Presencial,Efectivo
146020,2025-09-12,101,1209,3,47.62,Delivery,Billetera
5732,2026-08-20,55,1172,6,103.12,delivery,Efectivo
127604,2026-07-11,37,1737,4,63.15,Presencial,Billetera
141328,2026-01-17,69,1693,1,105.84,Delivery,Efectivo
98085,2026-06-08,17,1509,6,170.63,Presencial,Tarjeta
33319,2025-12-23,119,1738,4,124.38,Web,Billetera
199496,2026-06-17,119,1340,3,106.80,Web,Efectivo
23363,2026-06-30,120,1360,3,46.04,Presencial,Tarjeta
56404,2026-06-23,105,1078,6,177.64,Presencial,Tarjeta
148318,2025-09-19,111,1407,6,117.96,Presencial,Efectivo
145103,2026-03-18,32,1326,5,67.53,Presencial,Tarjeta
87255,2026-05-24,64,1370,2,175.15,Web,Tarjeta
38401,2026-01-28,11,1627,3,64.76,Presencial,Efectivo
171052,2026-07-02,88,1435,3,30.90,Presencial,Efectivo
97283,2026-05-22,114,1648,7,186.36,Web,Tarjeta
20929,2026-01-12,12,1346,4,62.18,Delivery,Tarjeta
67717,2026-05-20,107,1679,6,220.65,Presencial,Tarjeta
157927,2025-09-16,51,1591,4,68.67,Presencial,Tarjeta
24598,2026-08-30,35,1456,3,249.86,Presencial,Billetera
106353,2025-09-01,54,1772,4,205.85,Delivery,Efectivo
125702,2026-06-24,93,1068,6,287.93,Presencial,Efectivo
108216,2026-02-02,77,1747,1,13.65,Web,Efectivo
22525,2026-08-18,12,1146,1,3.37,Presencial,Efectivo
34662,2025-09-19,104,1093,5,90.58,Presencial,Tarjeta
118567,2026-03-19,87,1680,3,48.54,Presencial,Efectivo
91619,2026-08-21,27,1100,6,200.14,Delivery,Efectivo
46199,2025-12-25,13,1681,1,14.73,Presencial,Tarjeta
169726,2025-09-08,52,1688,2,5.11,Presencial,Efectivo
146094,2026-04-20,49,1313,3,21.10,Presencial,Billetera
52562,2026-01-14,100,1369,1,32.64,Presencial,Tarjeta
177063,2026-05-02,52,1737,6,94.60,Presencial,Tarjeta
54688,2026-08-20,94,1003,6,84.40,Presencial,Billetera
22714,2026-01-23,8,1368,1,28.38,Presencial,Tarjeta
37424,2026-03-19,56,1159,5,94.76,Delivery,Billetera
50627,2026-07-24,94,1037,1,16.40,Delivery,Efectivo
186306,2026-01-20,86,1198,6,197.59,Presencial,Billetera
62949,2025-10-04,96,1186,4,110.65,Presencial,Efectivo
173808,2026-07-21,103,1241,1,5.57,Delivery,Billetera
10098,2025-12-20,85,1409,2,164.96,Web,Billetera
108437,2026-06-24,3,1412,2,33.19,Presencial,Efectivo
100443,2026-05-28,53,1388,4,175.20,Web,Billetera
146277,2026-01-25,46,1279,4,22.64,Presencial,Billetera
78762,2026-04-21,3,1649,1,8.98,Web,Billetera
98039,2026-02-27,73,1174,4,86.44,WEB,Tarjeta
27971,2025-09-28,14,1571,5,110.14,Presencial,Tarjeta
81885,2026-01-02,26,1519,6,498.08,Presencial,Tarjeta
167714,2025-10-16,9,1564,1,17.31,Presencial,Tarjeta
56075,2025-09-19,47,1309,2,32.17,PRESENCIAL,Efectivo
158717,2025-09-05,86,1292,4,60.94,Presencial,Efectivo
25731,2025-11-03,45,1620,4,152.47,Presencial,Efectivo
96327,2025-10-05,101,1426,1,11.89,Delivery,Efectivo
67430,2026-04-03,21,1476,1,16.05,Web,Tarjeta
69650,2026-05-05,51,1561,5,185.77,Presencial,Efectivo
139966,2025-10-03,100,1742,1,36.12,Web,Billetera
34391,2025-10-13,92,1744,1,9.25,Presencial,Efectivo
51388,2026-03-03,5,1150,5,123.48,Presencial,Tarjeta
123068,2026-07-24,103,1512,5,147.12,Delivery,Efectivo
116081,2026-02-17,93,1239,6,119.15,Delivery,Tarjeta
89996,2026-02-02,11,1473,6,213.26,Presencial,Efectivo
129118,2025-12-30,13,1271,4,25.34,Presencial,Tarjeta
96195,2026-05-06,114,1515,2,29.07,Delivery,Efectivo
68719,2026-08-01,72,1078,8,250.83,Presencial,Tarjeta
94077,2026-01-08,18,1760,1,24.65,Delivery,Tarjeta
22484,2026-08-02,58,1502,1,12.32,Web,Efectivo
139252,2026-01-28,108,1126,6,86.97,Presencial,Efectivo
193685,2026-05-16,72,1135,2,48.65,Presencial,Efectivo
190945,2026-01-22,55,1047,2,57.43,Web,Billetera
98676,2026-08-23,64,1351,4,75.96,Presencial,Billetera
141510,2025-11-15,65,1417,4,78.86,Presencial,Billetera
102501,2026-05-01,87,1732,1,40.43,Presencial,Tarjeta
14283,2026-03-10,88,1705,3,51.26,Web,Tarjeta
47535,2026-05-11,82,1564,4,68.14,Presencial,Tarjeta
96933,2026-03-29,8,1748,6,72.35,Delivery,Billetera
40093,2026-05-14,92,1425,7,71.49,Presencial,Efectivo
14763,2026-01-15,1,1655,1,15.85,Presencial,Efectivo
30493,2026-03-17,89,1455,1,4.66,Presencial,Tarjeta
6046,2025-09-17,96,1004,6,63.99,Presencial,Efectivo
26466,2025-11-27,92,1096,4,110.26,Presencial,Efectivo
82324,2025-10-31,98,1023,1,23.03,Presencial,Tarjeta
133923,2025-11-08,118,1632,4,338.41,Presencial,Efectivo
93463,2026-04-02,92,1528,6,59.94,Presencial,Efectivo
6696,2026-01-29,4,1352,2,71.04,Web,Efectivo
37515,2025-09-29,14,1375,3,17.36,Web,Billetera
61363,2025-11-22,98,1427,6,213.00,Presencial,Tarjeta
132107,2026-05-09,31,1511,3,133.14,Web,Efectivo
8400,2025-11-26,75,1324,6,85.50,Presencial,Efectivo
62148,2026-05-05,82,1311,1,14.73,Presencial,Efectivo
62261,2026-05-26,88,1100,1,35.95,Presencial,Tarjeta
31271,2025-10-22,77,1328,6,389.35,Delivery,Tarjeta
82807,2026-02-03,115,1011,2,, Presencial ,Efectivo
121397,2026-02-28,61,1698,5,106.53,Delivery,Efectivo
23408,2026-07-06,116,1270,8,90.73,Presencial,Billetera
33454,2025-12-28,38,1297,6,183.29,Presencial,Efectivo
152351,2026-07-02,14,1102,6,107.82,Presencial,Tarjeta
13631,2026-01-26,49,1082,6,146.99,Presencial,Tarjeta
34872,2026-05-03,52,1236,3,48.61,presencial,Tarjeta
180014,2025-11-14,54,1187,4,90.26,Web,Tarjeta
79387,2026-04-26,64,1380,3,287.69,Presencial,Billetera
124665,2026-06-24,87,1206,3,39.18,Presencial,Efectivo
101899,2026-04-17,3,1345,1,8.30,Presencial,Tarjeta
60314,2025-12-17,71,1147,2,92.85,Presencial,Efectivo
62737,2026-03-20,9,1500,2,32.81,Presencial,Tarjeta
122307,2025-12-06,96,1636,3,240.50,Delivery,Tarjeta
24220,2026-06-05,87,1081,3,91.27,Presencial,Tarjeta
197342,2025-09-24,56,1060,2,23.53,Web,Tarjeta
136960,2026-04-19,94,1651,1,28.17,Delivery,Billetera
111242,2026-08-13,19,1049,3,21.55,Presencial,Efectivo
96849,2026-02-19,101,1777,5,440.60,presencial,Tarjeta
186141,2026-01-25,20,1262,6,643.33,Presencial,Efectivo
107291,2026-02-15,91,1733,6,141.89,Presencial,Tarjeta
10592,2025-11-30,54,1469,6,243.21,Presencial,Tarjeta
90785,2026-02-04,56,1334,2,54.28,PRESENCIAL,Efectivo
170757,2026-04-22,22,1719,1,31.01,Presencial,Efectivo
142863,2025-12-09,2,1497,1,10.12,Presencial,Efectivo
147196,2026-01-29,3,1672,4,117.14,Delivery,Tarjeta
153077,2025-09-19,70,1429,4,245.51,Delivery,Tarjeta
190373,2026-06-11,70,1373,2,225.37,Presencial,Tarjeta
55218,2026-03-09,40,1667,3,10.41,Presencial,Billetera
157667,2025-11-06,90,1329,1,11.92,Presencial,Efectivo
16514,2026-06-08,113,1306,9,172.33,Presencial,Tarjeta
107078,2026-05-30,48,1582,4,30.75,Delivery,Efectivo
157715,2026-07-17,83,1214,1,24.14,Presencial,Efectivo
33929,2026-06-23,51,1677,3,160.13,Delivery,Billetera
82514,2025-09-02,48,1257,2,105.28,Presencial,Billetera
115928,2026-01-06,34,1203,2,30.90,Delivery,Billetera
175058,2025-11-26,21,1405,4,49.74,Presencial,Billetera
38798,2026-01-22,2,1671,1,16.99,Presencial,Billetera
80258,2025-11-20,76,1286,6,342.06,Presencial,Efectivo
144357,2026-01-09,98,1108,1,20.03,Presencial,Billetera
61263,2025-11-16,108,1108,3,61.88,Presencial,Billetera
176160,2026-02-21,93,1347,2,6.16,Presencial,Tarjeta
61245,2025-09-16,51,1564,3,53.80,Delivery,Efectivo
171930,2026-03-29,108,1758,1,62.89,Presencial,Efectivo
111825,2026-01-08,120,1545,6,169.95,Presencial,Tarjeta
144076,2026-08-23,44,1042,4,40.37,Presencial,Billetera
30276,2026-01-07,52,1796,4,46.33,Presencial,Efectivo
104180,2025-11-21,113,1599,1,13.18,Presencial,Tarjeta
41599,2026-03-30,80,1470,1,5.48, Presencial ,Tarjeta
124063,2026-04-25,100,1560,3,226.39,Delivery,Tarjeta
61626,2026-06-11,90,1752,4,76.26,Presencial,Tarjeta
113758,2025-12-31,81,1124,2,127.00,Web,Billetera
165204,2026-04-23,92,1267,6,548.60,Presencial,Tarjeta
156112,2025-11-28,25,1099,5,73.34,Presencial,Tarjeta
160732,2025-09-14,35,1021,1,19.08,Delivery,Efectivo
167395,2026-02-22,54,1670,2,19.65,Web,Billetera
151058,2026-05-19,104,1287,2,105.02,Web,Billetera
132261,2026-02-25,64,1131,1,7.03,delivery,Tarjeta
19856,2026-03-25,97,1112,3,,Presencial,Efectivo
161325,2026-06-22,52,1038,6,446.33,Presencial,Tarjeta
146589,2026-01-20,33,1219,5,58.85,Presencial,Efectivo
50822,2026-03-07,47,1671,5,79.98,Presencial,Efectivo
8971,2025-11-11,95,1450,2,28.69,presencial,Tarjeta
137115,2026-08-19,7,1286,2,113.44,Delivery,Efectivo
131193,2025-09-19,44,1082,6,146.00,Presencial,Tarjeta
18503,2026-03-07,95,1272,1,78.02,Delivery,Billetera
118617,2026-07-09,40,1655,2,29.88,Delivery,Tarjeta
186869,2026-01-13,102,1174,6,133.83,Presencial,Billetera
133025,2025-12-15,111,1083,4,78.64,Web,Tarjeta
186343,2026-08-25,109,1099,4,58.12,Presencial,Efectivo
167086,2026-08-04,87,1140,6,99.72,Delivery,Efectivo
149082,2025-10-01,37,1782,6,41.55,Presencial,Efectivo
167619,2025-10-04,45,1009,6,374.57,Presencial,Efectivo
114527,2026-03-31,98,1448,1,9.33,Presencial,Efectivo
113938,2026-01-26,40,1710,1,54.66,Delivery,Billetera
10525,2026-03-03,62,1310,2,57.75,Presencial,Efectivo
159456,2025-09-02,19,1250,3,134.02,Presencial,Tarjeta
79800,2025-11-14,116,1233,5,35.82,Presencial,Billetera
198416,2026-05-09,75,1103,2,50.90,Presencial,Efectivo
101137,2026-05-01,86,1742,4,157.66,Presencial,Efectivo
190466,2026-05-15,76,1797,1,65.24,Presencial,Tarjeta
24336,2026-04-25,114,1779,4,43.14,Presencial,Tarjeta
182980,2026-08-15,61,1465,6,369.88,Presencial,Tarjeta
44928,2026-05-23,107,1049,4,28.82,Presencial,Billetera
85986,2026-07-31,43,1180,1,13.23,Presencial,Tarjeta
82880,2026-06-12,29,1556,3,28.07,Presencial,Efectivo
102305,2026-02-14,91,1081,1,29.05,Delivery,Efectivo
74553,2026-07-16,51,1471,6,259.08,Presencial,Efectivo
116359,2026-01-12,69,1256,5,64.29,Delivery,Efectivo
113342,2026-04-10,45,1242,1,41.85,Presencial,Tarjeta
76796,2026-07-12,20,1371,4,25.21,Presencial,Efectivo
166941,2025-10-09,84,1143,2,21.81,Presencial,Efectivo
16699,2026-02-24,106,1441,6,167.33,Web,Efectivo
97268,2026-08-28,3,1668,6,162.63,Presencial,Efectivo
40037,2026-05-31,95,1519,3,241.87,Presencial,Billetera
41321,2026-06-08,87,1588,6,31.14,Presencial,Billetera
66742,2026-07-15,58,1130,8,188.32,Presencial,Billetera
36583,2026-01-10,112,1201,6,269.61,Delivery,Billetera
189297,2026-07-09,26,1707,2,,Presencial,Tarjeta
193204,2025-11-17,53,1488,5,70.33,Presencial,Efectivo
159446,2025-11-09,27,1304,1,27.25,Presencial,Tarjeta
194222,2026-06-06,79,1628,6,251.19,Presencial,Tarjeta
177003,2026-02-21,30,1131,6,41.68,Presencial,Tarjeta
4577,2025-09-14,42,1528,3,31.08,PRESENCIAL,Tarjeta
42393,2025-09-08,68,1125,4,59.38,Web,Tarjeta
33263,2026-02-27,71,1695,1,22.22,Presencial,Billetera
5765,2026-05-11,32,1416,6,67.17,Presencial,Tarjeta
163919,2025-12-17,87,1475,2,,Presencial,Billetera
148032,2025-09-23,91,1350,6,216.35,Presencial,Efectivo
147747,2025-11-30,49,1657,3,91.87,Delivery,Efectivo
106249,2025-09-18,49,1651,1,27.04,Presencial,Efectivo
156743,2026-05-16,51,1740,6,366.84,Web,Tarjeta
173114,2025-12-21,5,1683,5,148.41,Presencial,Tarjeta
116563,2025-12-10,55,1706,1,24.01,Presencial,Efectivo
164031,2025-09-12,70,1538,4,67.99,Presencial,Efectivo
170584,2026-01-20,18,1514,3,24.66,Presencial,Billetera
147719,2025-11-13,53,1694,2,38.46, Presencial ,Efectivo
23487,2025-11-02,75,1120,3,119.01,Web,Efectivo
189589,2026-08-21,2,1031,1,69.83,Presencial,Efectivo
64530,2026-08-03,56,1710,4,216.74,Presencial,Tarjeta
102994,2026-07-09,66,1487,1,7.74,Presencial,Billetera
6544,2026-07-29,33,1248,7,97.64,Presencial,Efectivo
170058,2026-02-23,104,1358,4,91.90,Presencial,Tarjeta
25777,2026-05-23,13,1738,7,221.04,Presencial,Tarjeta
160140,2025-11-22,46,1641,5,108.11,Presencial,Tarjeta
49075,2025-11-28,68,1001,5,138.21,PRESENCIAL,Tarjeta
47687,2025-09-30,80,1415,4,85.82,Delivery,Billetera
32557,2026-03-21,89,1589,5,268.18,Presencial,Billetera
82595,2026-04-10,57,1036,-1,-22.70,Presencial,Efectivo
105638,2025-09-07,80,1203,1,15.55,Presencial,Billetera
26814,2025-11-22,118,1112,5,77.85,Presencial,Billetera
146882,2026-08-15,88,1328,6,416.63,Delivery,Efectivo
137414,2025-12-16,28,1451,6,190.71,Delivery,Efectivo
19683,2026-01-31,49,1651,2,55.85, Delivery ,Tarjeta
96671,2025-09-14,90,1100,3,106.28,Web,Tarjeta
60313,2026-04-03,20,1786,4,131.47,PRESENCIAL,Efectivo
61967,2026-02-10,99,1043,6,181.60,Presencial,Efectivo
125315,2026-02-10,107,1471,1,40.40,Presencial,Efectivo
103708,2025-10-06,66,1132,6,311.21,Delivery,Tarjeta
64673,2026-08-19,104,1054,4,31.79,Delivery,Efectivo
22192,2026-04-30,36,1530,2,30.71,Presencial,Efectivo
126840,2026-07-05,21,1535,7,209.84,Presencial,Billetera
97545,2026-07-04,9,1516,4,101.42,Presencial,Tarjeta
94302,2026-07-24,26,1338,6,49.23,Presencial,Tarjeta
96731,2026-07-31,117,1372,3,50.31,Presencial,Efectivo
159160,2025-10-10,56,1508,5,324.28,Delivery,Efectivo
69249,2026-02-04,87,1145,4,49.88,Delivery,Tarjeta
66875,2026-03-24,20,1214,6,143.41,Presencial,Tarjeta
124497,2026-02-19,24,1613,4,130.39,Presencial,Tarjeta
